city,hotel_name,hotel_url,latitude,longitude,rating,description,price
Saintes Maries de la mer,Hotel Le Bleu Marine,https://www.booking.com/hotel/fr/le-bleu-marine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaBWIAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4ArSou74GwAIB0gIkYTA3NmI4NWUtZDYxNi00MTJhLWJhODgtYzgyNTRmY2Q2NzU42AIF4AIB&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=00a5545a4c63052c&srepoch=1741607989&from=searchresults,43.45463818,4.43320200,7.7,"Bleu Marine is just 150 metres from Mediterranean beaches and 300 metres from the centre of Saintes-Maries-de-la-Mer village. It features a fenced, outdoor swimming pool with sun loungers and free Wi-Fi.

Several rooms at Hotel Le Bleu Marine have a balcony with pool view. Each room is equipped with a flat-screen TV and a private bathroom.

The buffet breakfast is served every morning. Many shops and restaurants are less than 10 minutes’ walk from the hotel. Hot and cold drinks are available upon request.

There is a thalassotherapy centre just 100 metres from the hotel's door.

Hotel Le Bleu Marine is 40 km from Arles and 60 km from Montpellier. Free parking is available on site.",N/A
Saintes Maries de la mer,Mas Des Salicornes,https://www.booking.com/hotel/fr/mas-des-salicornes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaBWIAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4ArSou74GwAIB0gIkYTA3NmI4NWUtZDYxNi00MTJhLWJhODgtYzgyNTRmY2Q2NzU42AIF4AIB&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=00a5545a4c63052c&srepoch=1741607989&from=searchresults,43.45687142,4.42617595,9.2,"Mas Des Salicornes is a countryside hotel just a 10-minute walk from the beach, in the heart of Provence. Each room features a terrace and guests can enjoy the outdoor pool. Free WiFi access is provided.

All of the guest rooms at the Mas Des Salicornes overlook the Provençal-style garden. They are equipped with a TV, safety deposit box and air conditioning. Ironing facilities are available at reception.

A continental breakfast is available and guests can enjoy an after-dinner drink in the bar.

Mas Des Salicornes can organise a range of activities, such as excursions by horse and carriage and evening entertainment.

Situated within a walking distance from the city centre of Les Saintes Maries De La Mer, the hotel is a 20-minute drive from the Camargue Regional Park. Arles is a 35-minute drive away.",N/A
Saintes Maries de la mer,Hôtel Casa Marina,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaBWIAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4ArSou74GwAIB0gIkYTA3NmI4NWUtZDYxNi00MTJhLWJhODgtYzgyNTRmY2Q2NzU42AIF4AIB&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=00a5545a4c63052c&srepoch=1741607989&from=searchresults,43.45113300,4.43095300,8.9,"Set in Saintes-Maries-de-la-Mer and within 90 metres of Amphora Beach, Hôtel Casa Marina has a garden, non-smoking rooms, and free WiFi. This 3-star hotel offers a concierge service and a tour desk. Some units at the property feature a balcony with a sea view.

At the hotel, all rooms are fitted with a desk. Complete with a private bathroom fitted with a shower and free toiletries, all guest rooms at Hôtel Casa Marina have a flat-screen TV and air conditioning, and some rooms also offer a terrace. All rooms have a safety deposit box.

A buffet breakfast is available at the accommodation.

Arenas Beach is 400 metres from Hôtel Casa Marina, while Crin Blanc Beach is less than 1 km from the property. Nimes-Ales-Camargue-Cevennes Airport is 41 km away.",N/A
Saintes Maries de la mer,Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaBWIAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4ArSou74GwAIB0gIkYTA3NmI4NWUtZDYxNi00MTJhLWJhODgtYzgyNTRmY2Q2NzU42AIF4AIB&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=00a5545a4c63052c&srepoch=1741607989&from=searchresults,43.45106618,4.42509368,8.2,"Situated 100 metres from sandy beaches and 200 metres from Eglise des Stes Maries in Saintes-Maries-de-la-Mer, Hotel Les Palmiers En Camargue features free WiFi access.

A flat-screen TV with satellite channels is provided. A terrace or balcony are featured in certain rooms.

A buffet breakfast with both sweet and savoury options is served at the property.

You can engage in various activities, such as horse riding, windsurfing and cycling.

Montpellier - Mediterranee Airport is 53 km from the property. Public parking is available 50 metres away at no extra cost while private garage parking is available upon request for an extra charge.",N/A
Aigues Mortes,Marina à Aigues Mortes - GARD,https://www.booking.com/hotel/fr/marina-a-aigues-mortes-gard.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.57472480,4.18846450,8.9,"Situated in Aigues-Mortes, 23 km from Parc des Expositions de Montpellier and 24 km from Montpellier Arena, Marina à Aigues Mortes - GARD offers a garden and air conditioning. This property offers access to a balcony, free private parking and free WiFi. The property is non-smoking and is located 28 km from Zenith Sud Montpellier.

The villa with a terrace and lake views has 1 bedroom, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 1 bathroom with a bath. Towels and bed linen are available in the villa. The property has an outdoor dining area.

Odysseum Shopping Centre is 29 km from the villa, while Montpellier Town Hall is 31 km from the property. Montpellier - Mediterranee Airport is 30 km away.",N/A
Aigues Mortes,Marina Aigues Mortes 75m2,https://www.booking.com/hotel/fr/marina-aigues-mortes-75m2.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.57474630,4.18839830,9.5,"Boasting air-conditioned accommodation with a balcony, Marina Aigues Mortes 75m2 is set in Aigues-Mortes. This property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is located 23 km from Parc des Expositions de Montpellier.

This holiday home is fitted with 2 bedrooms, a kitchen with a dishwasher and an oven, a flat-screen TV, a seating area and 1 bathroom fitted with a bath. Towels and bed linen are offered in the holiday home. The property has an outdoor dining area.

Montpellier Arena is 24 km from the holiday home, while Zenith Sud Montpellier is 28 km from the property. Montpellier - Mediterranee Airport is 30 km away.",N/A
Aigues Mortes,La Maison de Lyna,https://www.booking.com/hotel/fr/la-maison-de-lyna.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.56601750,4.19235320,9.1,"23 km from Parc des Expositions de Montpellier, La Maison de Lyna is situated in Aigues-Mortes and features air-conditioned rooms with free WiFi. The property is located 24 km from Montpellier Arena, 28 km from Zenith Sud Montpellier and 29 km from Odysseum Shopping Centre. The aparthotel has private entrance.

At the aparthotel, each unit is fitted with a wardrobe, a flat-screen TV, a private bathroom, bed linen and towels. A fridge is also available, as well as a coffee machine and a kettle. At the aparthotel, every unit is equipped with a seating area.

A selection of options including fresh pastries, fruits and juice is available for the continental breakfast.

Montpellier Town Hall is 31 km from the aparthotel, while The Corum is 32 km from the property. Montpellier - Mediterranee Airport is 29 km away.",N/A
Aigues Mortes,Hôtel Le Médiéval,https://www.booking.com/hotel/fr/le-medieval.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.57186625,4.19366169,8.7,"Le Médiéval is located on the banks of the canal in Aigues-Mortes, 30 km from Montpellier. It offers en suite rooms, free parking and an outdoor swimming pool.

Hotel Le Médiéval provides a daily buffet continental-style breakfast that can be taken on the terrace in fine weather. The hotel also provides free Wi-Fi access in public areas.

Free private parking is possible on site and the medieval ramparts are a 2-minute walk from the hotel.",N/A
Aigues Mortes,Résidence Odalys Le Mas des Flamants,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.57379435,4.18062186,8.4,"Located outside Aigues-Mortes’ fortifications, Résidence Odalys Le Mas des Flamants is just next to the Vidourle River. You can relax in the swimming and paddling pools or go to the beach at Le-Grau-du-Roi, 7 km away.

Set in small and terraced houses, the apartments at Résidence Odalys Le Mas des Flamants offer a private patio or garden. A TV and Wi-Fi access are also available with an extra cost.

Meals can be prepared in the accommodation’s kitchenette and enjoyed in the small dining area. Each kitchenette includes hotplates, a microwave and a dishwasher.

One free parking space is offered per apartment and an on-site launderette is also at your disposal. Local activities include walking the 5 minutes to the town centre or relaxing on Port-Camargue Beach, 7 km away.",N/A
Aigues Mortes,La Maison du Môle,https://www.booking.com/hotel/fr/la-maison-du-mole.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.55186960,4.16810244,9.5,"Set in Aigues-Mortes and only 21 km from Parc des Expositions de Montpellier, La Maison du Môle offers accommodation with lake views, free WiFi and free private parking. The property has river and garden views, and is 22 km from Montpellier Arena. Boasting family rooms, this property also provides guests with a picnic area.

At the guest house, units come with a wardrobe. Complete with a private bathroom fitted with a walk-in shower and bathrobes, all units at the guest house have a flat-screen TV and air conditioning, and some rooms also feature a terrace. The units will provide guests with a desk and a kettle.

À la carte and continental breakfast options with local specialities, fresh pastries and fruits are available.

Outdoor play equipment is also available at the guest house, while guests can also relax in the garden.

Zenith Sud Montpellier is 26 km from La Maison du Môle, while Odysseum Shopping Centre is 27 km from the property. Montpellier - Mediterranee Airport is 27 km away.",N/A
Aigues Mortes,Maison de village avec garage,https://www.booking.com/hotel/fr/maison-de-village-avec-garage-aigues-mortes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.56520320,4.18990220,8.8,"Located in Aigues-Mortes, Maison de village avec garage is a recently renovated accommodation, 23 km from Parc des Expositions de Montpellier and 24 km from Montpellier Arena. This holiday home provides free private parking, a 24-hour front desk and free WiFi. The property is non-smoking and is situated 28 km from Zenith Sud Montpellier.

This holiday home comes with 2 bedrooms, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured in the holiday home. For added privacy, the accommodation features a private entrance.

Odysseum Shopping Centre is 29 km from the holiday home, while Montpellier Town Hall is 31 km away. Montpellier - Mediterranee Airport is 29 km from the property.",N/A
Aigues Mortes,Appartement intra-muros,https://www.booking.com/hotel/fr/appartement-intra-muros-aigues-mortes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.56756320,4.19138950,7.8,"Appartement intra-muros is set in the Aigues-Mortes Medieval City district of Aigues-Mortes, 24 km from Montpellier Arena, 28 km from Zenith Sud Montpellier and 28 km from Odysseum Shopping Centre. The property is around 31 km from Montpellier Town Hall, 32 km from The Corum and 32 km from Fabre Museum. The property is non-smoking and is located 23 km from Parc des Expositions de Montpellier.

This air-conditioned apartment is equipped with 1 bedroom, a flat-screen TV, a dining area, a fully equipped kitchen with a microwave, and a living room. Guests can take in the views of the inner courtyard from the terrace, which also has outdoor furniture. At the apartment, there is a dressing room for guests to change in.

Place de la Comédie is 32 km from Appartement intra-muros, while Montpellier Cathedral of Saint Peter is 33 km away. Montpellier - Mediterranee Airport is 29 km from the property.",N/A
Aigues Mortes,rez de chaussée studio climatisé dans villa,https://www.booking.com/hotel/fr/studio-dans-villa.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.57116370,4.19760960,8.9,"Set in Aigues-Mortes, 23 km from Parc des Expositions de Montpellier and 24 km from Montpellier Arena, rez de chaussée studio climatisé dans villa offers a garden and air conditioning. This property offers access to a terrace, free private parking and free WiFi. The property is non-smoking and is situated 28 km from Zenith Sud Montpellier.

The apartment has 1 bedroom, a flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a shower. Guests can enjoy a meal on an outdoor dining area while overlooking the garden views. For added privacy, the accommodation has a private entrance and soundproofing.

Odysseum Shopping Centre is 29 km from the apartment, while Montpellier Town Hall is 31 km from the property. Montpellier - Mediterranee Airport is 30 km away.",N/A
Aigues Mortes,Peniche Saul Nomad,https://www.booking.com/hotel/fr/peniche-saul-nomad.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9haWd1ZXMgbW9ydGVzSDNYBGgViAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKwqLu-BsACAdICJDJiNDAyNmFhLTkxMWMtNDc4YS1iNDRkLWQ5ZmY3YTU2OTY4ZdgCBeACAQ&ucfs=1&arphpl=1&checkin=2025-03-05&checkout=2025-03-09&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=28e454589b770625&srepoch=1741607985&from=searchresults,43.56386625,4.18505020,9.0,"Situated in Aigues-Mortes, 23 km from Parc des Expositions de Montpellier and 24 km from Montpellier Arena, Peniche Saul Nomad features air-conditioned accommodation with a terrace and free WiFi. With river views, this accommodation provides a balcony. Outdoor seating is also available at the boat.

The boat has a flat-screen TV. The kitchenette features an oven, a microwave and a toaster and there is a private bathroom with a hair dryer and free toiletries. This boat is non-smoking and soundproof.

The boat has a picnic area where you can spend a day out in the open.

Zenith Sud Montpellier is 28 km from Peniche Saul Nomad, while Odysseum Shopping Centre is 29 km from the property. Montpellier - Mediterranee Airport is 29 km away.",N/A
